0.000	4.516795
0.322	4.516795
0.406	4.469076
1.120	4.469076
1.201	4.447696
1.832	4.447696
1.901	4.465460
2.586	4.465460
2.702	4.455329
3.441	4.455329
3.502	4.437994
4.946	4.437994
5.001	4.499453
6.611	4.499453
6.701	4.524914
10.750	4.524914
10.801	4.507607
14.449	4.507607
14.500	4.246050
18.587	4.246050
18.699	4.550687
22.520	4.550687
22.602	4.805605
26.102	4.805605
26.202	4.805792
29.880	4.805792
30.003	4.809249
33.788	4.809249
33.904	4.813439
37.237	4.813439
37.492	4.747688
41.119	4.747688
41.201	4.746699
45.060	4.746699
45.101	4.540120
48.730	4.540120
48.800	4.366136
52.869	4.366136
52.902	4.374704
56.846	4.374704
56.900	4.832154
60.277	4.832154
60.400	4.827212
64.007	4.827212
64.100	4.838565
67.773	4.838565
67.900	4.838047
71.280	4.838047
71.592	4.615916
75.382	4.615916
75.502	3.540435
80.259	3.540435
80.304	3.540496
85.717	3.540496
85.805	3.534928
90.268	3.534928
90.403	3.529746
95.241	3.529746
95.304	3.686780
100.000	3.686780
100.103	3.948971
104.384	3.948971
104.504	3.945538
108.859	3.945538
108.903	3.872011
113.430	3.872011
113.695	3.853009
118.443	3.853009
118.504	4.047861
123.065	4.047861
123.103	4.117039
127.269	4.117039
127.301	4.308064
130.866	4.308064
130.899	4.726200
134.534	4.726200
134.600	4.728798
138.210	4.728798
138.301	4.737572
141.925	4.737572
141.999	4.743512
145.555	4.743512
145.602	4.646788
149.363	4.646788
149.593	4.525573
153.344	4.525573
153.400	4.523010
157.325	4.523010
157.399	4.512769
161.166	4.512769
161.202	4.512189
165.185	4.512189
165.302	4.604966
168.709	4.604966
168.803	4.837288
172.367	4.837288
172.503	4.841395
174.872	4.841395
