0.000	1.560524
0.932	1.560524
1.001	1.571515
1.793	1.571515
1.910	1.547131
3.724	1.547131
3.809	1.540377
8.656	1.540377
8.701	1.540868
13.876	1.540868
14.014	1.541674
16.714	1.541674
16.805	1.705644
18.459	1.705644
18.498	3.360729
20.187	3.360729
20.304	1.648783
24.442	1.648783
24.504	1.966937
28.221	1.966937
28.290	2.064402
31.932	2.064402
32.194	1.994409
35.874	1.994409
35.993	2.277453
39.319	2.277453
39.390	3.232605
41.955	3.232605
42.081	5.245848
43.334	5.245848
43.383	3.428672
45.537	3.428672
45.587	3.060385
48.114	3.060385
48.184	3.436330
50.246	3.436330
50.283	5.510226
51.717	5.510226
51.781	6.051853
54.632	6.051853
54.681	6.914485
57.041	6.914485
57.083	6.243009
59.872	6.243009
59.981	7.436003
62.371	7.436003
62.481	7.460128
64.673	7.460128
64.781	4.647800
68.545	4.647800
68.585	4.156428
72.637	4.156428
72.687	3.839083
77.679	3.839083
77.978	4.553069
81.443	4.553069
81.485	5.923313
84.368	5.923313
84.483	3.751489
89.098	3.751489
89.187	4.607671
92.856	4.607671
92.883	5.750608
95.871	5.750608
95.981	5.391754
99.232	5.391754
99.282	6.611524
102.049	6.611524
102.088	3.646513
107.151	3.646513
107.187	4.196620
111.274	4.196620
111.579	5.371895
114.438	5.371895
114.484	5.883471
117.404	5.883471
117.486	5.182441
120.780	5.182441
120.883	5.632861
123.931	5.632861
123.981	7.251904
126.307	7.251904
126.381	7.628358
128.672	7.628358
128.782	7.670775
130.995	7.670775
131.084	6.413590
133.852	6.413590
133.883	3.802192
138.354	3.802192
138.577	3.365552
143.917	3.365552
143.992	3.458038
148.529	3.458038
148.586	3.243668
153.901	3.243668
153.992	2.304916
158.968	2.304916
