0.000	2.703361
0.538	2.703361
0.633	4.020956
4.857	4.020956
4.896	3.279844
8.069	3.279844
8.194	4.526330
10.881	4.526330
11.004	3.230051
12.621	3.230051
12.694	4.622029
14.813	4.622029
14.895	4.257273
17.504	4.257273
17.594	4.102050
20.790	4.102050
20.890	6.436475
21.950	6.436475
21.988	5.825581
23.243	5.825581
23.294	4.349219
27.292	4.349219
27.585	4.573033
31.263	4.573033
31.394	4.845314
35.042	4.845314
35.096	5.169840
38.617	5.169840
38.695	5.367411
41.684	5.367411
41.796	5.621895
44.859	5.621895
44.894	5.357564
48.313	5.357564
48.394	5.195868
51.565	5.195868
51.692	5.267064
55.065	5.267064
55.193	5.181331
58.523	5.181331
58.785	5.525968
61.738	5.525968
61.791	5.310080
65.070	5.310080
65.193	3.074749
70.973	3.074749
71.102	3.669794
75.558	3.669794
75.591	4.804812
79.232	4.804812
79.295	5.072846
82.615	5.072846
82.696	5.144887
86.421	5.144887
86.494	5.757804
89.234	5.757804
89.294	2.712343
95.590	2.712343
95.890	3.143268
101.398	3.143268
101.497	4.709065
105.087	4.709065
105.193	4.688354
108.858	4.688354
108.897	4.479579
112.810	4.479579
112.892	4.792792
116.709	4.792792
116.795	5.554241
120.119	5.554241
120.194	6.062773
123.023	6.062773
123.093	5.386969
125.944	5.386969
125.993	5.590542
129.066	5.590542
129.384	4.564428
133.124	4.564428
133.194	4.684573
136.859	4.684573
136.898	4.787944
140.421	4.787944
140.494	5.404010
143.728	5.404010
143.793	4.595404
147.487	4.595404
147.598	4.245054
151.780	4.245054
151.896	4.667655
155.538	4.667655
155.596	5.183746
159.063	5.183746
159.193	4.383660
162.772	4.383660
163.084	3.623391
167.842	3.623391
167.893	4.118228
170.678	4.118228
